FECHA,PRECIP,EVAP,TMAX,TMIN
11/3/07,0,2.6,31,22.5
12/3/07,0,3.8,29.5,16
13/03/2007,0.3,7.4,30.5,19.5
14/03/2007,0,3.2,31,23.5
15/03/2007,0,3.1,33,25
16/03/2007,3.5,3.4,39,21
17/03/2007,3,3.9,37,29
18/03/2007,3,3.4,32,24
19/03/2007,0,3.3,28,25
20/03/2007,0,3.7,30,29
21/03/2007,0,3.5,31,27
22/03/2007,0,2.2,32,17
23/03/2007,4.5,5.5,31.5,18
24/03/2007,0,6.9,32.5,18
25/03/2007,0,6,31.5,19
26/03/2007,0,7.2,41.5,16.5
27/03/2007,0,5,40,24
28/03/2007,0,8.3,31,21
29/03/2007,0,1.6,31.5,24
30/03/2007,0.1,9,30.5,24
31/03/2007,0,2,31,22
1/4/07,0,3.3,33,25
2/4/07,0,4.3,35,22
3/4/07,0,3.8,33,23
4/4/07,0,5.9,33,27
5/4/07,7.5,1.7,33,17
6/4/07,0,5,34,19
7/4/07,0,3.9,31,20
8/4/07,0,5.3,31,16
9/4/07,0,3.2,33.5,23
10/4/07,0,2.8,NA,25.5
11/4/07,0,2.8,36,NA
12/4/07,0,3.4,32,22
13/04/2007,0,2.4,33.5,28
14/04/2007,0,4.5,32,26
15/04/2007,0,2.8,32,25.5
16/04/2007,0,NA,NA,14
17/04/2007,0,NA,NA,NA
18/04/2007,0,NA,NA,NA
19/04/2007,0,NA,NA,NA
20/04/2007,0,NA,NA,NA
21/04/2007,0,NA,33,NA
22/04/2007,0,2.9,32,23
23/04/2007,0,3,37,25
24/04/2007,15,17.7,35,19
25/04/2007,0,3.1,27,19
26/04/2007,0,2.5,31,17
27/04/2007,0,1.5,33,26
28/04/2007,1.2,9.6,34,25
29/04/2007,0,6.7,34,21.5
30/04/2007,0,3.4,33,19
1/5/07,0,2.7,34,20.5
2/5/07,0,3.8,34.5,23
3/5/07,0,3.5,35,21
4/5/07,0,1.6,35,26
5/5/07,0,3,35,25
6/5/07,0,4.5,35,26
7/5/07,0,5,36,22
8/5/07,0,3.1,35,20
9/5/07,0,2.7,37,28
10/5/07,0,3.8,34,21
11/5/07,0,4.6,33,21
12/5/07,20,3,32,20.5
13/05/2007,0,6.8,31,19
14/05/2007,10,3.2,34,20
15/05/2007,36,6.3,32,22
16/05/2007,0,4.3,34,22
17/05/2007,0.2,3.3,35.5,22
18/05/2007,19.5,4.9,34,20
19/05/2007,0,4.2,39,20.5
20/05/2007,0,5.2,33,19
21/05/2007,0,5.6,34,19
22/05/2007,0,6.9,34,21
23/05/2007,0,8.5,35,22
24/05/2007,0,4.6,34,22
25/05/2007,0,4.3,33,25
26/05/2007,0,3.3,32.5,21
27/05/2007,11,3.9,33,23
28/05/2007,15.5,5.3,29,24
29/05/2007,8,3.5,31,24.5
30/05/2007,65.5,3.3,29,23.5
31/05/2007,23,3.3,30,21
1/6/07,1.5,3.7,34,22.5
2/6/07,0,6.1,33,21.5
3/6/07,1,4.9,34,22
4/6/07,0,4.8,32,26
5/6/07,0,3.1,34,26
6/6/07,0,5.3,31,26
7/6/07,0,2.8,34,24
8/6/07,1,7.8,35,25
9/6/07,0,1.4,34,21
10/6/07,7.8,7.6,33,20
11/6/07,6.5,5.5,32.5,22
12/6/07,3.5,4.5,32,22.5
13/06/2007,0,0.6,33,22
14/06/2007,0,2.3,30,21
15/06/2007,2,7.7,33.5,22
16/06/2007,0,4,NA,25
17/06/2007,2.5,7.5,34,NA
18/06/2007,0,4.9,34,26
19/06/2007,0,7.9,34,26.5
20/06/2007,0,6.4,34.5,24.5
21/06/2007,0,3.9,34.5,22
22/06/2007,0.7,4.6,34,22.5
23/06/2007,0.4,5.7,33.5,22
24/06/2007,0,4.4,31.5,27
25/06/2007,0,3.3,30,28
26/06/2007,0.4,7.4,32.5,24
27/06/2007,0,3.5,27.5,22.5
28/06/2007,0,5.4,NA,27
29/06/2007,18,4,NA,NA
30/06/2007,0,4.8,NA,NA
1/7/07,10,7,33,26
2/7/07,0,9.9,34,27
3/7/07,0.4,9.6,34.5,27
4/7/07,0,7.9,34,27
5/7/07,1,5.3,35,27
6/7/07,0,5.3,35,25
7/7/07,0,4.6,34.5,22.5
8/7/07,0,6.8,34.5,22
9/7/07,0.4,9,34.5,22.5
10/7/07,9,6.8,34.5,26
11/7/07,0,6.3,34,24
12/7/07,0,5,32,23
13/07/2007,0,5.7,36,21
14/07/2007,0,5,33,23
15/07/2007,0,6.1,NA,21
16/07/2007,0,4.1,NA,NA
17/07/2007,0,4.8,NA,NA
18/07/2007,0,4,32,NA
19/07/2007,0,4.4,35,23
20/07/2007,0,4.3,35,22
21/07/2007,0.3,7,35,23
22/07/2007,14,3.5,29,22
23/07/2007,0,4.1,33,21
24/07/2007,27,4.5,34.5,24.5
25/07/2007,8,0.6,31,23.5
26/07/2007,2.4,6.8,33.5,24
27/07/2007,0,3.6,33.5,21.5
28/07/2007,0,7.5,34,24
29/07/2007,0,6.5,34.5,25.5
30/07/2007,0,4.5,28,26.5
31/07/2007,0,4.5,33,22
1/8/07,0,NA,NA,NA
2/8/07,0,NA,NA,NA
3/8/07,0,NA,NA,NA
4/8/07,0,NA,NA,NA
5/8/07,0,NA,NA,NA
6/8/07,0,NA,NA,NA
7/8/07,0,NA,NA,NA
8/8/07,0,NA,NA,NA
9/8/07,0,NA,NA,NA
10/8/07,0,NA,33.5,NA
11/8/07,30.5,NA,35.5,20
12/8/07,0,NA,35,20
13/08/2007,10,NA,32,21
14/08/2007,17,NA,34,24
15/08/2007,0,NA,34,22
16/08/2007,0,NA,33,25
17/08/2007,0,NA,34,24
18/08/2007,0,NA,34,22
19/08/2007,0,NA,32,23
20/08/2007,0,NA,34,21
21/08/2007,30,NA,31,21
22/08/2007,10,NA,33,22
23/08/2007,42.9,NA,34,22
24/08/2007,4,NA,34,23
25/08/2007,0,NA,34,23
26/08/2007,0,NA,32.5,26
27/08/2007,0,NA,38,23.5
28/08/2007,0,NA,35,26
29/08/2007,2.5,NA,34,26
30/08/2007,1,NA,29,23
31/08/2007,1,NA,33,24
1/9/07,0,5.2,28,24
2/9/07,0,3.1,35,23
3/9/07,0,2.9,36,25
4/9/07,6.5,8,35,22
5/9/07,6,6.5,34,25
6/9/07,0,6.3,34,26
7/9/07,0,4.4,34.5,26
8/9/07,17.8,6.2,34.5,21
9/9/07,9.5,8.3,32,22.5
10/9/07,10,9.6,32,24
11/9/07,3,5.7,34,24
12/9/07,1,5.7,33,25
13/09/2007,6.8,5.7,33,25
14/09/2007,0,3,31,24
15/09/2007,0,4.8,30,23
16/09/2007,1.5,4.8,33,23
17/09/2007,0,9,35,24
18/09/2007,3.5,3.1,34,20
19/09/2007,0,4.9,35,22
20/09/2007,13,3.1,34,20
21/09/2007,48,5,32,21
22/09/2007,40,4.6,32,20
23/09/2007,12,4.8,32,22
24/09/2007,0,3.8,33,23
25/09/2007,0,NA,30,24
26/09/2007,0,NA,32,22
27/09/2007,4.3,NA,33,23
28/09/2007,0,NA,33.5,22
29/09/2007,0,NA,34,20
30/09/2007,0,NA,33.5,21.5
1/10/07,10.9,5.8,32,21.5
2/10/07,0,NA,NA,18.5
3/10/07,0,NA,NA,NA
4/10/07,0,NA,34,NA
5/10/07,0,5.1,31,19
6/10/07,0,4.4,30,24
7/10/07,60,4.5,36,23
8/10/07,21.2,4.7,32,21
9/10/07,74,NA,31,22
10/10/07,6.5,5.2,27,22.5
11/10/07,4.3,6.9,27,23
12/10/07,0,4.8,30,24
13/10/2007,0,NA,NA,21
14/10/2007,8.6,NA,29,NA
15/10/2007,0,6.1,33,23
16/10/2007,0,1.8,33,22
17/10/2007,1,4.3,34,21
18/10/2007,0,4.2,34,27
19/10/2007,0,3.5,33.5,26.5
20/10/2007,83.5,4.3,33.5,23
21/10/2007,0,3.3,31.5,23
22/10/2007,0,4.2,33,27
23/10/2007,0.5,3.2,34,25
24/10/2007,0,3.2,29,21.5
25/10/2007,0,3.1,31,18
26/10/2007,0,5.8,35,14
27/10/2007,0,6.2,30,21
28/10/2007,0,4.7,32,16
29/10/2007,0,4,33,17
30/10/2007,0,4.4,31,21
31/10/2007,6.7,5.8,32,22
1/11/07,1,5.5,33.5,22.5
2/11/07,0,1.4,32.5,20
3/11/07,0,5.3,30,18
4/11/07,0,2.7,31,17.5
5/11/07,0,3.2,30,18
6/11/07,0,2.4,30,15
7/11/07,0,2.4,31,14
8/11/07,0,3.7,31,17
9/11/07,0,2,30,14
10/11/07,0,2,31,15
11/11/07,0,2.8,30,16
12/11/07,10,3.9,30,15
13/11/2007,0,3.5,30,21
14/11/2007,0,3.1,31,18
15/11/2007,0,1.2,31.5,16
16/11/2007,0,2.4,30,16
17/11/2007,0,3.8,29,16
18/11/2007,4,7.5,27,16
19/11/2007,10,1.5,28,20.5
20/11/2007,3,3.3,26,22.5
21/11/2007,7,3.8,31,18
22/11/2007,23.5,1.5,30.5,21
23/11/2007,1,1.9,30,21.5
24/11/2007,0,3.8,31,20
25/11/2007,0,4.8,31,19
26/11/2007,0,3.6,31,20
27/11/2007,0,2.7,31,22
28/11/2007,0,4.5,31,20
29/11/2007,0,3.7,30,20
30/11/2007,0,4.9,31.5,19
1/12/07,7,3.2,31,19.5
2/12/07,0,2.9,31,18.5
3/12/07,0,1.1,31,18
4/12/07,0.2,3.1,31.5,17
5/12/07,0,2.1,32,17.5
6/12/07,0,1,31.5,15.5
7/12/07,1.5,3.3,31,18.5
8/12/07,0,1.8,30,23
9/12/07,0,4,31,24
10/12/07,0,4,30,24
11/12/07,0,4.6,31,21
12/12/07,0,4,25,21
13/12/2007,0,3.6,30,19
14/12/2007,2,4.8,30,19
15/12/2007,5,5.7,25,21
16/12/2007,0,3.3,32,21
17/12/2007,0,4.7,25,14
18/12/2007,0,4.1,34,16
19/12/2007,0,3.9,33,18
20/12/2007,0,3,26,19
21/12/2007,0,4,31,17
22/12/2007,0,3.5,25,19
23/12/2007,0,3.7,31,21
24/12/2007,0,2.9,24,19
25/12/2007,0,3.7,31,17
26/12/2007,0,4,24,14
27/12/2007,0,3.5,33,17
28/12/2007,0,4.4,24,19
29/12/2007,0,3.4,27,20
30/12/2007,0,2.8,28,19
31/12/2007,0,3.1,28,19
1/1/08,0,NA,NA,NA
2/1/08,0,NA,NA,NA
3/1/08,0,NA,NA,NA
4/1/08,0,NA,NA,NA
5/1/08,0,NA,NA,NA
6/1/08,0,NA,32,NA
7/1/08,0,3.4,29,13
8/1/08,10,4.7,31,23
9/1/08,0.7,6.7,28,23
10/1/08,0,3.2,30,13
11/1/08,0,3.5,31,14
12/1/08,0,3,31,14
13/01/2008,0,3.7,33,16
14/01/2008,18,2.8,31,18
15/01/2008,22,3.7,29,20
16/01/2008,1,3.8,30,21
17/01/2008,1,3.8,31,23
18/01/2008,2,4.1,31,14
19/01/2008,16,6.2,29,16
20/01/2008,1,7.6,26,13
21/01/2008,4,0.9,26,18
22/01/2008,0,1.7,30,21
23/01/2008,0,2.4,31,19
24/01/2008,0,3.9,31,18
25/01/2008,0,2.6,29.5,19
26/01/2008,0,2.8,30,18
27/01/2008,0,3.5,31,17.5
28/01/2008,0,3.1,28,15
29/01/2008,0,4.4,30,15
30/01/2008,0,3.5,31,17
31/01/2008,0,3.6,32,20
1/2/08,1.1,2.4,33,21
2/2/08,0,5.7,31,18
3/2/08,0,3.5,30,18
4/2/08,0,4.1,31,23
5/2/08,0,3.8,32,24
6/2/08,0,4.2,33,24
7/2/08,0,2.7,33,23
8/2/08,1.2,2.1,31,21
9/2/08,6.3,6.6,39,21
10/2/08,13,1.9,30,20.5
11/2/08,5,2.3,31,20
12/2/08,0,3.2,32,19
13/02/2008,18.5,2.9,32,22
14/02/2008,0,4.3,30,18
15/02/2008,0,2,29,21
16/02/2008,0,2.2,33,22
17/02/2008,0,7.4,32,23
18/02/2008,0,5.8,33,23
19/02/2008,0,3.1,32,23
20/02/2008,0,1.4,28,23
21/02/2008,0,8.2,32,23
22/02/2008,3,1.8,32,24
23/02/2008,0.8,4.4,32,16
24/02/2008,0,5.1,33,16
25/02/2008,0.4,0.6,32,20
26/02/2008,6,2,31,21
27/02/2008,0,3.7,28,20
28/02/2008,0,4.8,27,12
29/02/2008,0,3.7,28,13
1/3/08,0,NA,NA,22
2/3/08,0,NA,32,NA
3/3/08,0,4.3,33,23
4/3/08,0,3.8,35,24
5/3/08,0,4.7,33,21
6/3/08,0,4.4,33,23
7/3/08,15.5,5.8,33,25
8/3/08,0,6.9,27,18
9/3/08,0,2,26,14
10/3/08,1.1,2.8,31,20
11/3/08,0,4.8,32,21
12/3/08,0,6.4,38,18
13/03/2008,0,5.2,35,20
14/03/2008,0,4.4,34,23
15/03/2008,0,NA,NA,24
16/03/2008,0,NA,35,NA
17/03/2008,0,NA,NA,23
18/03/2008,0,NA,34,NA
19/03/2008,0,4.5,35,25
20/03/2008,0,4.6,34,22
21/03/2008,0,2.6,32,19
22/03/2008,0,4.2,31,18
23/03/2008,0,4.5,36,17
24/03/2008,1.5,4.9,32,16
25/03/2008,0,4,28.5,17
26/03/2008,1,6.6,31,14
27/03/2008,0,4.6,33,15
28/03/2008,0,4.9,34,24
29/03/2008,0,8.2,34,25
30/03/2008,0,6.7,34,24
31/03/2008,0,6.1,34,23
1/4/08,0,6.3,34,25
2/4/08,0.3,5.4,34,24
3/4/08,0,9,34,22
4/4/08,0,6.2,35,25
5/4/08,0,4.5,36,26
6/4/08,0,4.8,36,25
7/4/08,0,6.7,35,25
8/4/08,0,4.7,35,25
9/4/08,0,6.8,34,25
10/4/08,0,7.6,35,24
11/4/08,0,7.1,34,25
12/4/08,0,7.1,35,24
13/04/2008,0,1.9,33,24
14/04/2008,0,4.9,32,23
15/04/2008,0,4.3,32,23
16/04/2008,0,6.7,33,14
17/04/2008,0,5.4,32,24
18/04/2008,0,2.9,33,20
19/04/2008,0,5.3,35,24
20/04/2008,0,4.4,35,28
21/04/2008,0,4.4,34,23
22/04/2008,0,3,35,22
23/04/2008,0,4.6,33.5,20
24/04/2008,0,6,34,16
25/04/2008,1.3,9.9,34,21
26/04/2008,0,6.1,33,23
27/04/2008,0,5.9,31,22
28/04/2008,0,5.8,35,22
29/04/2008,10.2,5.4,34,21
30/04/2008,0,8.2,30,21
1/5/08,0,7.6,33.5,24.5
2/5/08,1,6.4,32.5,25.5
3/5/08,0,8.1,29.5,25.5
4/5/08,0,6.2,34,25
5/5/08,0,6.2,33,19
6/5/08,0,8.3,34,20
7/5/08,0,5.8,35,22
8/5/08,0,8.6,35,25.5
9/5/08,0,10.3,31,26
10/5/08,0,5.2,34.5,26
11/5/08,0,7.9,36,26
12/5/08,0,8,35.5,25
13/05/2008,0,7.5,35,28.5
14/05/2008,0,6.8,35,27.5
15/05/2008,0,7.5,36,25
16/05/2008,0,7.1,36,26
17/05/2008,0,4.1,32,25
18/05/2008,0,5.2,36,25
19/05/2008,0,5.2,36,26
20/05/2008,0,7.6,35.5,25.5
21/05/2008,1.1,7.4,31,26
22/05/2008,0.5,7,35.5,26
23/05/2008,0,7.8,31.5,26.5
24/05/2008,0,2.5,31.5,27
25/05/2008,0,9.6,35,26.5
26/05/2008,0,5.1,35,22
27/05/2008,5.5,8.8,35,23
28/05/2008,16,3.9,33.5,22
29/05/2008,8.5,5,32,22
30/05/2008,4.6,5.1,31,22
31/05/2008,27,2,27,20
1/6/08,48,4.1,28,22
2/6/08,3,3.3,26,23
3/6/08,0,4.4,32,24
4/6/08,0,4.6,33,25
5/6/08,4.3,5.3,33.5,26
6/6/08,0.3,2.4,34,25
7/6/08,0,2.2,34,25.5
8/6/08,0,7.7,34,25.5
9/6/08,1.8,4.4,34.5,26
10/6/08,7.5,4.4,33,25.5
11/6/08,38,4.6,33,23
12/6/08,0,3.7,32,20.5
13/06/2008,0,3,32.5,22
14/06/2008,0,5.9,33.5,22.5
15/06/2008,0,3.1,31.5,22
16/06/2008,0,5.1,36,21
17/06/2008,0,8.3,35,21
18/06/2008,0,5.3,35,23
19/06/2008,1,4.1,32,25
20/06/2008,0,6.6,35,25
21/06/2008,0,7.4,35,26
22/06/2008,0,7.3,35,22.5
23/06/2008,0,5.1,35,22.5
24/06/2008,8.2,7.7,34,23.5
25/06/2008,7.4,4.6,32,21.5
26/06/2008,0,5.1,33,22
27/06/2008,0,3.4,31,23
28/06/2008,0,5.2,30,27.5
29/06/2008,0,4.5,35,26
30/06/2008,0,5.3,35,26
1/7/08,21.5,6.2,35,25
2/7/08,0,7.3,30,23
3/7/08,19.5,5.7,32,22
4/7/08,20,4.7,34,27
5/7/08,14.5,5.4,35,24
6/7/08,19.5,5.6,33,24
7/7/08,0,6.9,35,27
8/7/08,34.7,5.8,32.5,24
9/7/08,0.4,6.1,32.5,22.5
10/7/08,0,7.1,34,24
11/7/08,0.5,5.1,35,23.5
12/7/08,0,4.1,32,26
13/07/2008,0,8.2,36,23
14/07/2008,0,9.3,36,22
15/07/2008,0,6,35.5,21
16/07/2008,0,6.6,33,21
17/07/2008,7,8.1,31.5,22
18/07/2008,10,4.8,33,22.5
19/07/2008,0.2,4.2,34,21
20/07/2008,16.5,3.2,31.5,23
21/07/2008,0.4,4.2,32,22.5
22/07/2008,0,6.7,32,25
23/07/2008,0,5.6,31,22
24/07/2008,0,6.1,33,20
25/07/2008,0,5.2,34,22.5
26/07/2008,0,4.9,28,23
27/07/2008,0.5,4.9,35,21
28/07/2008,0,5.2,36,24
29/07/2008,0,6.3,36,26
30/07/2008,0,5.9,35,26
31/07/2008,0,9.4,34,27
1/8/08,0,2.2,33.5,26
2/8/08,0,2.3,33,25
3/8/08,0,5,34,24.5
4/8/08,1.7,7.1,31,25
5/8/08,1,7.2,35.5,22
6/8/08,0,7.3,35.5,23.5
7/8/08,4.3,5.9,33,24
8/8/08,0,9.4,35,23
9/8/08,0,5.4,35.5,24
10/8/08,0,5.1,35,23
11/8/08,0,5.2,35,25
12/8/08,0,9.2,36,26.5
13/08/2008,0,8.3,36,26
14/08/2008,0,6.7,36,27
15/08/2008,0,10,36,26
16/08/2008,0,7,35,21
17/08/2008,0,8.7,32,22
18/08/2008,0,4.9,38,22
19/08/2008,0,5.5,36,22
20/08/2008,0,9.4,38,26
21/08/2008,0,1,37,26
22/08/2008,0,3,35,25
23/08/2008,0,5.9,36,27
24/08/2008,0,4.7,34,23
25/08/2008,0,5.2,37,21
26/08/2008,6.5,8.5,37,23
27/08/2008,0,7.6,36,25
28/08/2008,0,7,36,23
29/08/2008,0,5.2,29,23
30/08/2008,1,6.2,35,24
31/08/2008,0,4.5,35,23
1/9/08,0,7.5,34,23
2/9/08,0,4.3,37,24
3/9/08,0,6.7,37,23
4/9/08,0,9.2,34,23
5/9/08,0,6.8,37,21
6/9/08,1,7.1,36,26.5
7/9/08,0,4.6,36,26
8/9/08,0.1,5.5,35,24.5
9/9/08,0,8.2,39,23.5
10/9/08,0,4.4,36,24.5
11/9/08,0,5.7,36.5,24
12/9/08,0.6,5.3,31,29
13/09/2008,0,6.2,36.5,28
14/09/2008,0,6.9,35.5,26
15/09/2008,1,2.6,36.5,25
16/09/2008,21.5,3.9,29,23.5
17/09/2008,0,NA,NA,22.5
18/09/2008,0,NA,NA,NA
19/09/2008,0,NA,NA,NA
20/09/2008,0,NA,NA,NA
21/09/2008,16,NA,36,NA
22/09/2008,0,9.8,35,22
23/09/2008,0,3.6,35,23
24/09/2008,21.5,4.9,33,23
25/09/2008,0,9.4,34,23
26/09/2008,15,3.3,34,22
27/09/2008,0,5.1,25,23
28/09/2008,40,5,29,23
29/09/2008,12,3.7,33,22
30/09/2008,2,4.1,31,23
1/10/08,9.3,NA,34,23
2/10/08,0,NA,33,24
3/10/08,15,NA,34.5,19
4/10/08,77,NA,31,22
5/10/08,0,NA,29,22
6/10/08,0,NA,34,21
7/10/08,24,NA,34,23
8/10/08,8,NA,34,22
9/10/08,3,NA,32,23
10/10/08,0,NA,34,24
11/10/08,1,NA,33,23
12/10/08,55,NA,31,22
13/10/2008,11,NA,30,21
14/10/2008,0,NA,29,14
15/10/2008,0,NA,31,21
16/10/2008,0,NA,33,21
17/10/2008,48,NA,31,21
18/10/2008,0,NA,NA,22
19/10/2008,0,NA,35,NA
20/10/2008,30,NA,29,21
21/10/2008,32,NA,28,21
22/10/2008,115.5,NA,30,23
23/10/2008,1.5,NA,32,23
24/10/2008,0.8,NA,31,22
25/10/2008,32.8,NA,31,23
26/10/2008,0,NA,31,23
27/10/2008,0,NA,29.5,21
28/10/2008,0,NA,28,16.5
29/10/2008,0.5,NA,28,18
30/10/2008,0,NA,27,15
31/10/2008,0,NA,30,18
1/11/08,0,10,28,18
2/11/08,0,2.1,32,21
3/11/08,0,7.2,32,16
4/11/08,0,3.6,38,15
5/11/08,0,NA,NA,15
6/11/08,0,NA,NA,NA
7/11/08,0,NA,33,NA
8/11/08,0,4.2,32.5,16
9/11/08,0,3.6,29.5,19
10/11/08,0,2,31,17.5
11/11/08,0,1.4,31,16
12/11/08,0,3.1,33,17
13/11/2008,0,3,31,19
14/11/2008,0,1.8,33,20
15/11/2008,0,3.7,34,21
16/11/2008,0,1.8,24,14
17/11/2008,0,5.1,28,18
18/11/2008,0,2.4,29,18
19/11/2008,0,1.9,29,14
20/11/2008,0,5.5,28.5,12
21/11/2008,2.3,4.6,29,15.5
22/11/2008,0,1.5,29,15
23/11/2008,1.5,3.7,30,16
24/11/2008,0,3.1,29.5,17
25/11/2008,0,3.2,30,15.5
26/11/2008,0,3.1,29,15
27/11/2008,0,1.9,30,18
28/11/2008,0,0.9,29,15
29/11/2008,0,1.3,31,18
30/11/2008,0,5,32,15
1/12/08,0,0.3,28,19
2/12/08,0,6.1,30,14
3/12/08,0,3.1,30,11
4/12/08,0,4.2,29,14
5/12/08,0,4,33,14
6/12/08,0,0.5,30,9
7/12/08,0,1.9,31,17.5
8/12/08,0,2.1,30,16
9/12/08,0,4.1,30,18
10/12/08,0,1,32,25
11/12/08,0,4.5,26,20
12/12/08,0,NA,24,12
13/12/2008,2.5,NA,25,14
14/12/2008,0.3,NA,28,18
15/12/2008,0,NA,31,23
16/12/2008,0,NA,NA,20
17/12/2008,0,NA,NA,NA
18/12/2008,0,NA,NA,NA
19/12/2008,0,NA,NA,NA
20/12/2008,0,NA,NA,NA
21/12/2008,0,NA,NA,NA
22/12/2008,0,NA,25,NA
23/12/2008,0,4.7,26,18
24/12/2008,0,5.1,30,16
25/12/2008,0,6,33,17
26/12/2008,0,5.2,33,21
27/12/2008,0,4.3,30,18
28/12/2008,0,4.7,31,19
29/12/2008,0,4.3,31,18
30/12/2008,0,3.3,31,19
31/12/2008,0,4.1,31,19
1/1/09,0,NA,NA,18
2/1/09,0,NA,NA,NA
3/1/09,0,NA,NA,NA
4/1/09,0,NA,NA,NA
5/1/09,0,NA,NA,NA
6/1/09,0,NA,32,NA
7/1/09,0,5,33,15
8/1/09,0,5.3,30,18
9/1/09,0,4.2,31,22
10/1/09,0,4,32,24
11/1/09,0,6.2,35,24
12/1/09,8,2.9,25,20
13/01/2009,0,4.1,26,21
14/01/2009,12,3.4,24,19
15/01/2009,0,2.9,22,17
16/01/2009,2.1,2.2,25,18
17/01/2009,0,2.8,30,16
18/01/2009,0,2.4,31,15
19/01/2009,0,3,28,13
20/01/2009,0,5.9,30,14
21/01/2009,0,5.2,28,11
22/01/2009,0,4.2,28,10
23/01/2009,0,4.2,27,10
24/01/2009,0,4.9,29,12
25/01/2009,0,7.1,29,12
26/01/2009,2,3.5,32,13
27/01/2009,4.2,5.1,31,17
28/01/2009,0,4.1,30,22
29/01/2009,0,3.2,32,18
30/01/2009,0,3.8,30,18
31/01/2009,NA,NA,NA,16.5
1/2/09,0,NA,NA,NA
2/2/09,79.8,NA,31,NA
3/2/09,0,NA,30,18
4/2/09,0,4.1,26,12
5/2/09,0,4.1,25,13
6/2/09,0,1.7,24,12
7/2/09,0,4.1,27,12
8/2/09,0,6.6,23,14
9/2/09,0,6.1,30,21
10/2/09,3,2.4,30,21
11/2/09,0,3.5,31,21
12/2/09,0,5,31,23
13/02/2009,0,5.1,30,22
14/02/2009,0,4.1,29,21
15/02/2009,0,5.4,32,15
16/02/2009,0,4.8,31,16
17/02/2009,0,4,30,16
18/02/2009,0,5.6,31,20
19/02/2009,0,2.5,32,21
20/02/2009,0,5.2,31,18
21/02/2009,0,4.2,30,18
22/02/2009,0,3.8,31,17
23/02/2009,0,3.5,29,18
24/02/2009,0,NA,28,14
25/02/2009,11,NA,31,15
26/02/2009,0,NA,28,20
27/02/2009,0,NA,29,21
28/02/2009,0,4.8,33,21
1/3/09,0,NA,NA,10
2/3/09,0,NA,29,NA
3/3/09,0,5.1,29,8
4/3/09,0,7.1,28.5,12
5/3/09,0,4.8,29,13
6/3/09,0,4.9,29,15.5
7/3/09,0,4.2,28,22
8/3/09,0,7.2,31,23
9/3/09,0.3,4,29,21
10/3/09,0,6.2,37,26
11/3/09,0,4.9,27,22
12/3/09,3,0.7,24,21
13/03/2009,0,6,26,21
14/03/2009,0,4.1,28,22
15/03/2009,0,4.2,28,22
16/03/2009,0,NA,NA,26
17/03/2009,0,NA,28,NA
18/03/2009,0,3,27,NA
19/03/2009,2.4,NA,36,19
20/03/2009,0,NA,25,19
21/03/2009,0,NA,27,17
22/03/2009,0,NA,30,16
23/03/2009,0,NA,28,16
24/03/2009,0,NA,28,16
25/03/2009,0,4,28,20
26/03/2009,0,5.2,33,19.5
27/03/2009,0,5.6,32,25
28/03/2009,0,5.4,32,24
29/03/2009,0,2.5,30,24
30/03/2009,0,1.3,29,25
31/03/2009,0,8,30,24
1/4/09,0,5.8,32,26
2/4/09,0,2.5,NA,25
3/4/09,0,5,34,NA
4/4/09,0,5.9,31,24
5/4/09,0,6.8,35,22
6/4/09,0,5.1,34,21
7/4/09,0,4.8,28,20
8/4/09,0,2,32,10
9/4/09,0,2.2,31,13
10/4/09,0,6,32,11
11/4/09,0,5.4,31,21
12/4/09,0,1.6,34,22
13/04/2009,0,5.5,30,24
14/04/2009,0,2.2,37,24
15/04/2009,0,1.2,38,24
16/04/2009,0,2.9,28,21
17/04/2009,0,3.8,27,23
18/04/2009,0,0.4,30,24
19/04/2009,0,3.4,42,23
20/04/2009,4.5,9.1,34,24
21/04/2009,0,5.4,29,21
22/04/2009,0,4.2,40,10
23/04/2009,0,4.7,38,11
24/04/2009,0,4.5,33,23
25/04/2009,0,4.3,38,24
26/04/2009,0,5.1,38,24
27/04/2009,0,5.7,39,16
28/04/2009,0,5.3,42,24
29/04/2009,0,2.2,37,16
30/04/2009,0,1.6,32,16
1/5/09,3.5,6.2,42,25
2/5/09,0,5.9,41,16
3/5/09,0,4.8,NA,25
4/5/09,0,5.2,37,NA
5/5/09,0,5.3,33,17
6/5/09,0,4.4,37,26
7/5/09,0,3.7,39,24
8/5/09,0,3,42,17
9/5/09,0,4.7,43,18
10/5/09,0,5.8,43,14
11/5/09,0,3.9,43,24
12/5/09,9,3.9,43,21
13/05/2009,0,4,42,14
14/05/2009,0,4.6,42,24
15/05/2009,0,NA,NA,14
16/05/2009,0,NA,NA,NA
17/05/2009,0,NA,NA,NA
18/05/2009,0,NA,NA,NA
19/05/2009,0,NA,NA,NA
20/05/2009,0,NA,NA,NA
21/05/2009,0,NA,NA,NA
22/05/2009,0,NA,NA,NA
23/05/2009,0,NA,NA,NA
24/05/2009,0,NA,NA,NA
25/05/2009,0,NA,NA,NA
26/05/2009,0,NA,NA,NA
27/05/2009,0,NA,NA,NA
28/05/2009,0,NA,NA,NA
20/06/2009,NA,NA,28,NA
21/06/2009,NA,NA,31,23
22/06/2009,NA,NA,24,22
23/06/2009,NA,NA,32,26
24/06/2009,NA,NA,36,23
25/06/2009,NA,NA,32,24
26/06/2009,NA,NA,31,24
